Document Index (generated),Number of Records per music_data.json,Number of Records,Artist,Difficult Words,F K Grade,Flesch Index,Fog Index,Num Dupes,Num Lines,Num Syllables,Num Words,Pos,songs Index (generated),tags Index (generated),Tags,Title,Year (Songs),Year
57,1,1,Kelis,43,0.5,105.66,5.2,56,90,802.8,754,64,48,,,Bossy,2006,2006
59,1,1,Ray J,42,0.5,105.66,5.2,29,72,702,623,11,9,,,Sexy Can I,2008,2008
59,1,1,J. Holiday,25,0.5,105.66,5.2,11,49,472.5,417,64,50,,,Suffocate,2008,2008
59,1,1,The-Dream,29,0.5,105.66,5.2,40,80,707.4,656,75,59,,,I Luv Your Girl,2008,2008
61,1,1,Usher,25,0.5,105.66,5.2,35,63,558.9,506,5,5,,,OMG,2010,2010
61,1,1,Far East Movement,26,0.5,105.66,5.2,51,61,582.3,523,37,32,,,Like A G6,2010,2010
62,1,1,Wiz Khalifa,35,0.5,105.66,5.2,39,68,641.7,571,56,44,,,Roll Up,2011,2011
63,1,1,Alex Clare,9,0.5,105.66,5.2,21,32,315.9,275,30,23,,,Too Close,2012,2012
64,1,1,Florida Georgia Line,29,0.5,105.66,5.2,33,50,465.3,413,9,8,,,Cruise,2013,2013
64,1,1,Swedish House Mafia,10,0.5,105.66,5.2,30,29,276.3,242,26,23,,,Don't You Worry Child,2013,2013
66,1,1,Rich Homie Quan,32,0.5,105.66,5.2,21,59,582.3,520,49,39,,,Flex,2015,2015
66,1,1,Rae Sremmurd,23,0.5,105.66,5.2,23,56,512.1,454,70,57,,,No Type,2015,2015
17,1,1,David Houston,15,1.7,97.2,5.2,2,16,165.6,136,72,42,,,Almost Persuaded,1966,1966
18,1,1,Nancy Sinatra,11,1.7,97.2,5.2,3,20,209.7,173,7,7,,,Somethin' Stupid,1967,1967
20,1,1,Tom Jones,24,1.7,97.2,5.2,18,29,290.7,240,94,51,,,Love Me Tonight,1969,1969
21,1,1,R. Dean Taylor,18,1.7,97.2,5.2,11,22,238.5,193,54,32,,,Indiana Wants Me,1970,1970
22,1,1,Ringo Starr,13,1.7,97.2,5.2,16,24,243.9,208,43,27,,,It Don't Come Easy,1971,1971
23,1,1,America,14,1.7,97.2,5.2,21,34,337.5,291,27,16,,,A Horse With No Name,1972,1972
23,1,1,Johnny Nash,11,1.7,97.2,5.2,8,18,175.5,147,47,24,,,I Can See Clearly Now,1972,1972
26,1,1,Captain and Tennille,27,1.7,97.2,5.2,12,37,359.1,301,1,1,,,Love Will Keep Us Together,1975,1975
26,1,1,Olivia Newton-John,4,1.7,97.2,5.2,11,20,196.2,165,36,24,,,Have You Never Been Mellow,1975,1975
26,1,1,Olivia Newton-John,14,1.7,97.2,5.2,7,24,253.8,213,49,32,,,Please Mr Please,1975,1975
27,1,1,Maxine Nightingale,6,1.7,97.2,5.2,24,39,378.9,326,28,17,,,Right Back Where We Started From,1976,1976
29,1,1,Andy Gibb,16,1.7,97.2,5.2,34,47,450,381,1,1,,,Shadow Dancing,1978,1978
30,1,1,Little River Band,9,1.7,97.2,5.2,14,32,304.2,260,42,28,,,Lady,1979,1979
30,1,1,Andy Gibb,15,1.7,97.2,5.2,22,40,398.7,334,58,41,,,(Our Love) Don't Throw It All Away,1979,1979
32,1,1,Olivia Newton-John,15,1.7,97.2,5.2,14,27,269.1,217,91,72,,,Suddenly,1981,1981
33,1,1,Pointer Sisters,9,1.7,97.2,5.2,3,17,166.5,144,89,66,,,Should I Do It,1982,1982
34,1,1,Daryl Hall and John Oates,7,1.7,97.2,5.2,9,23,232.2,194,39,30,,,One On One,1983,1983
37,1,1,Eddie Murphy,14,1.7,97.2,5.2,12,28,289.8,232,7,5,,,Party All The Time,1986,1986
37,1,1,Daryl Hall,23,1.7,97.2,5.2,17,42,444.6,358,94,72,,,Dreamtime,1986,1986
40,1,1,Tone Loc,58,1.7,97.2,5.2,7,54,558.9,479,65,48,,,Funky Cold Medina,1989,1989
41,1,1,Digital Underground,89,1.7,97.2,5.2,25,105,1006.2,850,62,49,,,The Humpty Dance,1990,1990
42,1,1,Tesla,25,1.7,97.2,5.2,25,38,369.9,314,73,45,,,Signs,1991,1991
43,1,1,Mr. Big,16,1.7,97.2,5.2,10,22,220.5,177,95,65,,,Just Take My Heart,1992,1992
44,1,1,Onyx,88,1.7,97.2,5.2,22,76,761.4,631,37,25,,,Slam,1993,1993
44,1,1,P.M. Dawn,50,1.7,97.2,5.2,21,61,620.1,500,38,26,,,Looking Through Patient Eyes,1993,1993
44,1,1,Dr. Dre,85,1.7,97.2,5.2,21,83,842.4,700,53,37,,,Dre Day,1993,1993
44,1,1,Kris Kross,50,1.7,97.2,5.2,1,56,580.5,503,85,61,,,Alright,1993,1993
45,1,1,Lisa Loeb,23,1.7,97.2,5.2,11,33,325.8,283,6,5,,,Stay,1994,1994
45,1,1,Coolio,47,1.7,97.2,5.2,13,68,698.4,563,20,17,,,Fantastic Voyage,1994,1994
45,1,1,Craig Mack,84,1.7,97.2,5.2,9,81,842.4,700,81,63,,,Flava In Ya Ear,1994,1994
46,1,1,Soul For Real,15,1.7,97.2,5.2,12,15,152.1,129,45,29,,,Every Little Thing I Do,1995,1995
46,1,1,Firehouse,7,1.7,97.2,5.2,13,25,267.3,215,91,55,,,I Live My Life For You,1995,1995
47,1,1,LL Cool J,76,1.7,97.2,5.2,11,67,704.7,589,20,13,,,Hey Lover,1996,1996
47,1,1,Kris Kross,47,1.7,97.2,5.2,17,43,439.2,369,64,37,,,Tonite's Tha Night,1996,1996
48,1,1,Babyface,8,1.7,97.2,5.2,16,32,317.7,262,26,19,,,Every Time I Close My Eyes,1997,1997
48,1,1,Foxy Brown,64,1.7,97.2,5.2,14,53,510.3,439,54,41,,,I'll Be,1997,1997
48,1,1,Coolio,86,1.7,97.2,5.2,28,94,927,771,66,49,,,C U When U Get There,1997,1997
49,1,1,2Pac,76,1.7,97.2,5.2,19,77,783.9,647,89,51,,,Do For Love,1998,1998
52,1,1,Craig David,40,1.7,97.2,5.2,15,52,538.2,455,37,27,,,Fill Me In,2001,2001
54,1,1,Fabolous,56,1.7,97.2,5.2,14,61,570.6,490,24,23,,,Can't Let You Go,2003,2003
54,1,1,Chingy,115,1.7,97.2,5.2,12,94,897.3,757,76,62,,,Holidae In,2003,2003
54,1,1,Jaheim,45,1.7,97.2,5.2,24,70,692.1,580,82,67,,,Put that Woman First,2003,2003
55,1,1,Chingy,115,1.7,97.2,5.2,12,94,897.3,757,87,65,,,Holidae In,2004,2004
56,1,1,Young Jeezy,58,1.7,97.2,5.2,13,59,612.9,526,52,47,,,Soul Survivor,2005,2005
56,1,1,112,35,1.7,97.2,5.2,26,52,528.3,425,97,78,,,U Already Know,2005,2005
57,1,1,Bubba Sparxxx,47,1.7,97.2,5.2,70,101,1003.5,828,36,28,,,Ms. New Booty,2006,2006
57,1,1,Young Jeezy,58,1.7,97.2,5.2,13,59,612.9,526,88,63,,,Soul Survivor,2006,2006
58,1,1,Jim Jones,78,1.7,97.2,5.2,19,64,675.9,567,28,24,,,We Fly High,2007,2007
58,1,1,Bone Thugs-N-Harmony,62,1.7,97.2,5.2,29,85,850.5,735,58,43,,,I Tried,2007,2007
59,1,1,Lil Wayne,31,1.7,97.2,5.2,29,94,1004.4,843,4,4,,,Lollipop,2008,2008
59,1,1,Young Jeezy,65,1.7,97.2,5.2,13,64,682.2,564,68,54,,,Put On,2008,2008
59,1,1,Mary J. Blige,29,1.7,97.2,5.2,34,70,724.5,586,82,65,,,Just Fine,2008,2008
60,1,1,Daughtry,22,1.7,97.2,5.2,19,42,436.5,367,63,49,,,No Surprise,2009,2009
60,1,1,Michael Franti and Spearhead,24,1.7,97.2,5.2,43,65,650.7,550,97,76,,,Say Hey,2009,2009
61,1,1,Kris Allen,18,1.7,97.2,5.2,15,27,286.2,242,48,42,,,Live Like We're Dying,2010,2010
61,1,1,Daughtry,23,1.7,97.2,5.2,16,34,349.2,292,96,81,,,Life After You,2010,2010
62,1,1,Lil Wayne,37,1.7,97.2,5.2,38,59,617.4,510,23,19,,,How To Love,2011,2011
62,1,1,Gym Class Heroes,37,1.7,97.2,5.2,40,68,662.4,553,36,29,,,Stereo Hearts,2011,2011
63,1,1,Gym Class Heroes,37,1.7,97.2,5.2,40,68,662.4,553,61,45,,,Stereo Hearts,2012,2012
63,1,1,Lumineers,10,1.7,97.2,5.2,29,26,250.2,217,68,51,,,Ho Hey,2012,2012
64,1,1,Macklemore,60,1.7,97.2,5.2,44,80,759.6,657,5,5,,,Can't Hold Us,2013,2013
64,1,1,Lumineers,10,1.7,97.2,5.2,29,26,250.2,217,12,11,,,Ho Hey,2013,2013
64,1,1,Darius Rucker,34,1.7,97.2,5.2,17,37,360.9,306,54,44,,,Wagon Wheel,2013,2013
64,1,1,Passenger,10,1.7,97.2,5.2,41,47,459,398,97,73,,,Let Her Go,2013,2013
65,1,1,Iggy Azalea,52,1.7,97.2,5.2,29,60,565.2,490,4,4,,,Fancy,2014,2014
65,1,1,Passenger,10,1.7,97.2,5.2,41,47,459,398,19,16,,,Let Her Go,2014,2014
65,1,1,Avicii,12,1.7,97.2,5.2,15,24,225.9,192,60,50,,,Hey Brother,2014,2014
65,1,1,Macklemore & Ryan Lewis,102,1.7,97.2,5.2,20,78,792.9,636,92,73,,,White Walls,2014,2014
66,1,1,Pitbull,35,1.7,97.2,5.2,43,76,746.1,638,39,33,,,Time Of Our Lives,2015,2015
66,1,1,Usher,32,1.7,97.2,5.2,40,74,775.8,660,55,44,,,I Don't Mind,2015,2015
66,1,1,DJ Snake,17,1.7,97.2,5.2,22,36,355.5,298,59,48,,,You Know You Like It,2015,2015
66,1,1,Trey Songz,22,1.7,97.2,5.2,20,32,311.4,261,64,52,,,Slow Motion,2015,2015
19,1,1,Irish Rovers,36,2.9,88.74,5.2,15,42,457.2,343,76,38,,,The Unicorn,1968,1968
22,1,1,Undisputed Truth,26,2.9,88.74,5.2,10,25,293.4,220,14,10,,,Smiling Faces Sometimes,1971,1971
26,1,1,Minnie Riperton,14,2.9,88.74,5.2,24,28,299.7,226,13,10,,,Lovin' You,1975,1975
27,1,1,Lou Rawls,18,2.9,88.74,5.2,14,40,448.2,347,32,20,,,You'll Never Find Another Love Like Mine,1976,1976
30,1,1,Olivia Newton-John,6,2.9,88.74,5.2,27,35,358.2,283,17,10,,,A Little More Love,1979,1979
30,1,1,Suzi Quatro,17,2.9,88.74,5.2,9,19,201.6,159,23,16,,,Stumblin' In,1979,1979
39,1,1,Huey Lewis and The News,22,2.9,88.74,5.2,10,27,273.6,216,64,51,,,Perfect World,1988,1988
42,1,1,Firehouse,10,2.9,88.74,5.2,13,31,361.8,273,43,26,,,Love Of A Lifetime,1991,1991
43,1,1,Das EFX,107,2.9,88.74,5.2,15,72,814.5,610,99,69,,,They Want EFX,1992,1992
46,1,1,Junior M.A.F.I.A.,121,2.9,88.74,5.2,15,64,667.8,514,72,45,,,Player's Anthem,1995,1995
47,1,1,Bone Thugs-N-Harmony,73,2.9,88.74,5.2,40,90,925.2,727,7,5,,,Tha Crossroads,1996,1996
50,1,1,Busta Rhymes,68,2.9,88.74,5.2,47,105,1171.8,925,27,22,,,What's It Gonna Be?!,1999,1999
52,1,1,Ginuwine,35,2.9,88.74,5.2,22,70,776.7,618,50,35,,,Differences,2001,2001
53,1,1,Ginuwine,35,2.9,88.74,5.2,22,70,776.7,618,68,41,,,Differences,2002,2002
57,1,1,Jamie Foxx,47,2.9,88.74,5.2,19,56,631.8,487,60,44,,,Unpredictable,2006,2006
64,1,1,Macklemore,102,2.9,88.74,5.2,45,82,867.6,692,1,1,,,Thrift Shop,2013,2013
36,1,1,Sade,32,5.2,71.82,5.2,29,26,319.5,213,62,49,,,Smooth Operator,1985,1985
65,1,1,American Authors,22,5.2,71.82,5.2,31,29,342.9,236,31,26,,,Best Day Of My Life,2014,2014
22,1,1,Olivia Newton-John,5,-0.3,113.1,5.6,8,17,171.9,164,76,43,,,If Not For You,1971,1971
56,1,1,Ying Yang Twins,22,-0.3,113.1,5.6,22,55,521.1,500,63,54,,,Wait,2005,2005
21,1,1,Spinners,11,0.9,104.64,5.6,14,30,327.6,293,76,44,,,It's A Shame,1970,1970
22,1,1,Jean Knight,9,0.9,104.64,5.6,19,25,266.4,239,18,13,,,Mr. Big Stuff,1971,1971
24,1,1,Johnny Nash,11,0.9,104.64,5.6,3,21,225,198,91,59,,,Stir It Up,1973,1973
24,1,1,Donny Osmond,9,0.9,104.64,5.6,1,11,122.4,109,99,65,,,The Twelfth Of Never,1973,1973
27,1,1,Daryl Hall and John Oates,10,0.9,104.64,5.6,4,14,139.5,127,11,7,,,Sara Smile,1976,1976
29,1,1,Yvonne Elliman,8,0.9,104.64,5.6,16,28,302.4,263,19,15,,,If I Can't Have You,1978,1978
32,1,1,Daryl Hall and John Oates,12,0.9,104.64,5.6,22,40,432.9,387,7,7,,,Kiss On My List,1981,1981
34,1,1,Little River Band,6,0.9,104.64,5.6,10,22,238.5,212,65,51,,,The Other Guy,1983,1983
35,1,1,Night Ranger,19,0.9,104.64,5.6,22,33,348.3,311,98,80,,,When You Close Your Eyes,1984,1984
38,1,1,Breakfast Club,19,0.9,104.64,5.6,45,59,570.6,536,94,64,,,Right On Track,1987,1987
40,1,1,Great White,24,0.9,104.64,5.6,19,40,421.2,367,43,34,,,"Once Bitten, Twice Shy",1989,1989
42,1,1,Naughty By Nature,84,0.9,104.64,5.6,14,81,894.6,795,94,58,,,O.P.P.,1991,1991
44,1,1,2Pac,58,0.9,104.64,5.6,8,64,654.3,589,56,40,,,I Get Around,1993,1993
46,1,1,Montell Jordan,37,0.9,104.64,5.6,23,68,699.3,643,10,5,,,This Is How We Do It,1995,1995
46,1,1,Skee-lo,65,0.9,104.64,5.6,57,94,1026.9,926,58,35,,,I Wish,1995,1995
51,1,1,Avant,17,0.9,104.64,5.6,13,32,331.2,298,63,41,,,Separated,2000,2000
52,1,1,Usher,20,0.9,104.64,5.6,32,50,526.5,482,15,11,,,U Remind Me,2001,2001
53,1,1,Fat Joe,59,0.9,104.64,5.6,40,80,832.5,726,8,6,,,What's Luv?,2002,2002
53,1,1,Cam'ron,83,0.9,104.64,5.6,7,61,633.6,563,30,19,,,Oh Boy,2002,2002
54,1,1,Chingy,47,0.9,104.64,5.6,63,90,880.2,810,7,7,,,Right Thurr,2003,2003
54,1,1,Lil Jon,47,0.9,104.64,5.6,44,86,876.6,828,11,11,,,Get Low,2003,2003
55,1,1,Usher,31,0.9,104.64,5.6,43,67,691.2,609,12,11,,,Confessions Part II,2004,2004
55,1,1,Lil Jon,47,0.9,104.64,5.6,44,86,876.6,828,70,55,,,Get Low,2004,2004
57,1,1,Busta Rhymes,56,0.9,104.64,5.6,69,96,979.2,879,73,52,,,Touch It,2006,2006
58,1,1,Plies,51,0.9,104.64,5.6,28,69,721.8,643,60,45,,,Shawty,2007,2007
58,1,1,Bow Wow,45,0.9,104.64,5.6,31,78,861.3,768,88,66,,,Outta My System,2007,2007
59,1,1,Plies,32,0.9,104.64,5.6,32,63,651.6,568,38,31,,,Bust It Baby Part 2,2008,2008
59,1,1,Rick Ross,57,0.9,104.64,5.6,46,75,771.3,711,84,67,,,The Boss,2008,2008
60,1,1,Jim Jones,55,0.9,104.64,5.6,30,73,780.3,686,98,77,,,Pop Champagne,2009,2009
61,1,1,DJ Khaled,60,0.9,104.64,5.6,30,74,796.5,695,79,66,,,All I Do Is Win,2010,2010
61,1,1,Usher,22,0.9,104.64,5.6,32,51,535.5,467,82,69,,,Hey Daddy,2010,2010
62,1,1,Wiz Khalifa,42,0.9,104.64,5.6,51,71,748.8,653,31,26,,,Black And Yellow,2011,2011
62,1,1,Big Sean,31,0.9,104.64,5.6,24,67,699.3,619,100,80,,,My Last,2011,2011
66,1,1,Fetty Wap,38,0.9,104.64,5.6,32,56,589.5,528,4,4,,,Trap Queen,2015,2015
66,1,1,Fetty Wap,33,0.9,104.64,5.6,11,43,465.3,421,44,36,,,My Way,2015,2015
17,1,1,Chris Montez,5,2.1,96.18,5.6,8,12,130.5,112,94,56,,,The More I See You,1966,1966
19,1,1,Diana Ross and The Supremes,29,2.1,96.18,5.6,15,40,436.5,360,27,12,,,Love Child,1968,1968
27,1,1,Seals and Crofts,19,2.1,96.18,5.6,15,30,338.4,288,16,10,,,Get Closer,1976,1976
28,1,1,Natalie Cole,26,2.1,96.18,5.6,40,38,419.4,342,35,20,,,I've Got Love On My Mind,1977,1977
29,1,1,Player,12,2.1,96.18,5.6,15,28,322.2,264,7,6,,,Baby Come Back,1978,1978
33,1,1,Olivia Newton-John,5,2.1,96.18,5.6,16,25,266.4,230,84,62,,,Make A Move On Me,1982,1982
35,1,1,Ray Parker Jr.,25,2.1,96.18,5.6,12,37,405,348,77,63,,,I Still Can't Get Over Loving You,1984,1984
36,1,1,Debarge,25,2.1,96.18,5.6,22,46,510.3,441,32,26,,,Rhythm Of The Night,1985,1985
36,1,1,Survivor,34,2.1,96.18,5.6,11,30,331.2,281,48,38,,,The Search Is Over,1985,1985
44,1,1,Dr. Dre,86,2.1,96.18,5.6,15,81,854.1,729,11,9,,,"Nuthin' But A ""G"" Thang",1993,1993
45,1,1,2Pac,85,2.1,96.18,5.6,12,80,917.1,777,61,47,,,Keep Ya Head Up,1994,1994
45,1,1,Queen Latifah,59,2.1,96.18,5.6,12,65,721.8,587,82,64,,,U.N.I.T.Y.,1994,1994
46,1,1,Blessid Union Of Souls,22,2.1,96.18,5.6,10,27,320.4,258,27,17,,,I Believe,1995,1995
50,1,1,Mo Thugs Family,112,2.1,96.18,5.6,24,80,950.4,773,87,63,,,Ghetto Cowboy,1999,1999
50,1,1,Naughty By Nature,89,2.1,96.18,5.6,21,57,655.2,534,90,65,,,Jamboree,1999,1999
51,1,1,Mystikal,79,2.1,96.18,5.6,16,62,682.2,582,68,44,,,Shake Ya Ass,2000,2000
53,1,1,Ja Rule,74,2.1,96.18,5.6,33,75,838.8,678,12,10,,,Always on Time,2002,2002
53,1,1,Angie Martinez,50,2.1,96.18,5.6,34,85,891,769,69,42,,,If I could Go!,2002,2002
54,1,1,Frankie J,22,2.1,96.18,5.6,14,47,538.2,465,71,58,,,Don't Wanna Try,2003,2003
54,1,1,Ginuwine,52,2.1,96.18,5.6,13,45,484.2,419,74,60,,,Hell Yeah,2003,2003
54,1,1,2Pac,95,2.1,96.18,5.6,10,67,767.7,621,80,65,,,Thugz Mansion,2003,2003
55,1,1,Petey Pablo,59,2.1,96.18,5.6,30,60,702,576,14,12,,,Freek-a-Leek,2004,2004
55,1,1,G-Unit,78,2.1,96.18,5.6,6,60,698.4,583,86,64,,,Wanna Get To Know You,2004,2004
56,1,1,Game,82,2.1,96.18,5.6,16,59,657,553,24,23,,,Hate It Or Love It,2005,2005
57,1,1,E-40,74,2.1,96.18,5.6,35,72,778.5,675,52,41,,,U and Dat,2006,2006
57,1,1,Ray J,29,2.1,96.18,5.6,32,61,656.1,562,67,50,,,One Wish,2006,2006
57,1,1,Dem Franchize Boyz,65,2.1,96.18,5.6,12,51,568.8,483,85,62,,,I Think They Like Me,2006,2006
58,1,1,Akon,61,2.1,96.18,5.6,34,61,657,561,8,8,,,I Wanna Love You,2007,2007
59,1,1,Usher,49,2.1,96.18,5.6,23,60,649.8,564,8,8,,,Love In This Club,2008,2008
61,1,1,Lil Wayne,74,2.1,96.18,5.6,27,77,858.6,719,90,77,,,Right Above It,2010,2010
62,1,1,Lil Wayne,130,2.1,96.18,5.6,22,85,977.4,788,41,32,,,6 Foot 7 Foot,2011,2011
62,1,1,Usher,24,2.1,96.18,5.6,38,46,498.6,420,61,48,,,More,2011,2011
64,1,1,Imagine Dragons,12,2.1,96.18,5.6,17,32,368.1,313,62,50,,,Demons,2013,2013
65,1,1,Imagine Dragons,12,2.1,96.18,5.6,17,32,368.1,313,23,19,,,Demons,2014,2014
65,1,1,Iggy Azalea,41,2.1,96.18,5.6,22,58,639.9,525,26,22,,,Black Widow,2014,2014
65,1,1,Lil Wayne,86,2.1,96.18,5.6,27,98,1069.2,888,89,71,,,Believe Me,2014,2014
66,1,1,Big Sean,72,2.1,96.18,5.6,23,90,1018.8,876,47,38,,,I Don't F**k With You,2015,2015
66,1,1,Big Sean,104,2.1,96.18,5.6,15,94,1050.3,882,88,66,,,Blessings,2015,2015
66,1,1,Alessia Cara,42,2.1,96.18,5.6,13,51,570.6,469,94,72,,,Here,2015,2015
25,1,1,Gladys Knight and The Pips,10,3.3,87.72,5.6,5,19,230.4,179,34,28,,,Best Thing That Ever Happened To Me,1974,1974
27,1,1,Boz Scaggs,29,3.3,87.72,5.6,24,36,437.4,332,49,28,,,Lowdown,1976,1976
30,1,1,Dr. Hook,18,3.3,87.72,5.6,13,30,381.6,289,13,7,,,When You're In Love With A Beautiful Woman,1979,1979
43,1,1,P.M. Dawn,22,3.3,87.72,5.6,12,36,463.5,352,51,37,,,I'd Die Without You,1992,1992
44,1,1,P.M. Dawn,22,3.3,87.72,5.6,12,36,463.5,352,43,30,,,I'd Die Without You,1993,1993
59,1,1,Metro Station,12,3.3,87.72,5.6,34,43,523.8,396,32,27,,,Shake It,2008,2008
64,1,1,Ace Hood,95,3.3,87.72,5.6,40,69,849.6,667,91,69,,,Bugatti,2013,2013
66,1,1,Natalie La Rose,14,3.3,87.72,5.6,33,45,532.8,423,41,34,,,Somebody,2015,2015
30,1,1,Firefall,19,1.3,103.63,6,9,21,235.8,211,100,71,,,Strange Way,1979,1979
46,1,1,Bone Thugs-N-Harmony,109,1.3,103.63,6,58,153,1797.3,1619,89,54,,,1st Of Tha Month,1995,1995
54,1,1,YoungBloodZ,63,1.3,103.63,6,10,63,704.7,641,46,39,,,Damn!,2003,2003
55,1,1,Lil' Flip,40,1.3,103.63,6,18,39,433.8,390,65,50,,,Game Over,2004,2004
55,1,1,YoungBloodZ,63,1.3,103.63,6,10,63,704.7,641,68,53,,,Damn!,2004,2004
57,1,1,Dem Franchize Boyz,43,1.3,103.63,6,25,56,594.9,564,25,19,,,"Lean Wit It, Rock Wit It",2006,2006
62,1,1,Pitbull,33,1.3,103.63,6,37,60,686.7,604,39,30,,,Hey Baby,2011,2011
62,1,1,New Boyz,23,1.3,103.63,6,48,57,635.4,578,84,67,,,Backseat,2011,2011
62,1,1,Lil Wayne,42,1.3,103.63,6,25,54,635.4,557,95,75,,,She Will,2011,2011
18,1,1,Buckinghams,11,2.5,95.17,6,22,20,265.5,216,16,13,,,Kind Of A Drag,1967,1967
32,1,1,Gary U.S. Bonds,15,2.5,95.17,6,7,30,369,317,58,45,,,This Little Girl,1981,1981
58,1,1,Daughtry,11,2.5,95.17,6,14,30,356.4,300,25,21,,,Home,2007,2007
58,1,1,Omarion,24,2.5,95.17,6,66,63,773.1,671,45,36,,,Ice Box,2007,2007
62,1,1,Dr. Dre,75,2.5,95.17,6,40,76,921.6,783,51,41,,,I Need A Doctor,2011,2011
22,1,1,Lynn Anderson,21,3.7,86.71,6,12,27,382.5,292,41,26,,,Rose Garden,1971,1971
31,1,1,Dr. Hook,11,3.7,86.71,6,10,20,266.4,202,49,35,,,Better Love Next Time,1980,1980
40,1,1,Tone Loc,50,1.7,102.61,6.4,15,42,530.1,469,33,25,,,Wild Thing,1989,1989
38,1,1,Georgia Satellites,15,2.9,94.15,6.4,5,18,253.8,214,35,25,,,Keep Your Hands To Yourself,1987,1987
42,1,1,Oleta Adams,16,2.9,94.15,6.4,10,20,270.9,230,80,50,,,Get Here,1991,1991
58,1,1,Fat Joe,50,2.9,94.15,6.4,46,58,801.9,687,43,34,,,Make It Rain,2007,2007
58,1,1,Pretty Ricky,54,2.9,94.15,6.4,23,45,630.9,528,82,61,,,On The Hotline,2007,2007
65,1,1,Disclosure,13,2.1,101.59,6.8,14,26,367.2,325,28,24,,,Latch,2014,2014
19,1,1,Jeannie C. Riley,47,4.4,84.68,6.8,5,26,401.4,318,11,5,,,Harper Valley P.T.A.,1968,1968
31,1,1,Dr. Hook,12,3.6,92.12,7.2,12,15,239.4,197,25,19,,,Sexy Eyes,1980,1980
48,1,1,Bone Thugs-N-Harmony,124,3.6,92.12,7.2,26,68,1060.2,910,47,35,,,Look Into My Eyes,1997,1997
51,1,1,Dr. Dre,94,3.6,92.12,7.2,37,67,1111.5,898,73,48,,,Forget About Dre,2000,2000
58,1,1,Young Jeezy,54,3.6,97.53,8.4,18,34,613.8,551,80,60,,,Go Getta,2007,2007
39,1,1,INXS,21,3.3,76.89,3.2,48,70,386.1,266,46,37,1,pop,Devil Inside,1988,1988
51,1,1,Blink 182,10,-1,109.72,3.6,28,33,162.9,147,40,23,1,alternative/indie,All The Small Things,2000,2000
29,1,1,Rolling Stones,25,-1,109.72,3.6,35,58,322.2,289,16,12,1,blues,Miss You,1978,1978
36,1,1,Cyndi Lauper,11,-1,109.72,3.6,31,48,258.3,237,65,52,1,blues,All Through The Night,1985,1985
38,1,1,Fleetwood Mac,3,-1,109.72,3.6,9,18,100.8,88,81,54,1,blues,Big Love,1987,1987
18,1,1,Ray Charles,2,1.3,92.8,3.6,15,26,146.7,114,80,55,1,blues,Here We Go Again,1967,1967
66,1,1,James Newton Howard,11,0.1,101.26,3.6,47,58,326.7,273,78,63,1,classical/soundtrack,The Hanging Tree,2015,2015
29,1,1,Paul Simon,29,1.3,92.8,3.6,28,55,361.8,270,48,34,1,classical/soundtrack,Slip Slidin' Away,1978,1978
41,1,1,Billy Joel,134,2.5,84.34,3.6,66,106,697.5,509,35,29,1,classical/soundtrack,We Didn't Start The Fire,1990,1990
31,1,1,Linda Ronstadt,7,-1,109.72,3.6,27,43,211.5,191,68,49,1,country,How Do I Make You,1980,1980
26,1,1,Linda Ronstadt,11,0.1,101.26,3.6,37,44,233.1,188,50,33,1,country,You're No Good,1975,1975
30,1,1,Linda Ronstadt,8,0.1,101.26,3.6,13,24,132.3,107,77,55,1,country,Ooh Baby Baby,1979,1979
49,1,1,LeAnn Rimes,26,0.1,101.26,3.6,9,37,213.3,184,60,35,1,country,Looking Through Your Eyes,1998,1998
50,1,1,Shania Twain,14,0.1,101.26,3.6,19,48,274.5,225,57,44,1,country,From This Moment On,1999,1999
51,1,1,LeAnn Rimes,19,0.1,101.26,3.6,19,41,234.9,191,44,27,1,country,I Need You,2000,2000
28,1,1,B.J. Thomas,20,1.3,92.8,3.6,26,46,272.7,207,96,65,1,country,Don't Worry Baby,1977,1977
29,1,1,Linda Ronstadt,21,1.3,92.8,3.6,20,47,266.4,209,61,44,1,country,Blue Bayou,1978,1978
31,1,1,Kenny Rogers,18,1.3,92.8,3.6,10,34,214.2,161,93,66,1,country,You Decorated My Life,1980,1980
33,1,1,Kenny Rogers,20,1.3,92.8,3.6,24,55,333,266,99,74,1,country,Through The Years,1982,1982
36,1,1,Sheena Easton,24,1.3,92.8,3.6,33,54,303.3,225,100,78,1,country,Sugar Walls,1985,1985
27,1,1,Diana Ross,13,-1,109.72,3.6,18,35,197.1,173,15,9,1,disco,Love Hangover,1976,1976
30,1,1,Cheryl Lynn,4,-1,109.72,3.6,26,34,163.8,153,69,50,1,disco,Got To Be Real,1979,1979
32,1,1,Diana Ross,16,-1,109.72,3.6,34,64,351,316,42,35,1,disco,It's My Turn,1981,1981
26,1,1,"Earth, Wind and Fire",22,0.1,101.26,3.6,32,61,360,301,59,36,1,disco,That's The Way Of The World,1975,1975
32,1,1,ABBA,34,0.1,101.26,3.6,19,60,347.4,279,23,20,1,disco,The Winner Takes It All,1981,1981
35,1,1,Kool and The Gang,15,0.1,101.26,3.6,38,64,326.7,271,24,20,1,disco,Joanna,1984,1984
29,1,1,"Earth, Wind and Fire",24,1.3,92.8,3.6,42,53,338.4,254,77,58,1,disco,Serpentine Fire,1978,1978
